INVOICE_NUMBER,INVOICE_DATE,INVOICE_LINE_NUMBER,INVOICE_LINE_PRODUCT_NAME,INVOICE_LINE_PRODUCT_DESCRIPTION,INVOICE_LINE_PRODUCT_WEB_SELLING_PRICE,INVOICE_LINE_PRODUCT_CALCULATED_COST_PRICE,INVOICE_LINE_DOLLAR_MARGIN,INVOICE_LINE_PERCENT_MARGIN
23346,2020-10-24,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
23346,2020-10-24,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
45153,2020-10-29,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
45153,2020-10-29,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
107408,2020-11-04,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
107408,2020-11-04,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
154181,2020-10-18,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
154181,2020-10-18,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
264119,2020-10-31,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
264119,2020-10-31,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
308995,2020-11-05,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
308995,2020-11-05,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
323352,2020-10-19,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
323352,2020-10-19,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
393332,2020-11-01,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
393332,2020-11-01,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
437864,2020-10-17,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
437864,2020-10-17,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
511671,2020-11-02,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
511671,2020-11-02,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
518113,2020-10-27,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
518113,2020-10-27,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
530641,2020-11-03,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
530641,2020-11-03,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
534379,2020-10-22,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
534379,2020-10-22,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
636781,2020-10-26,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
636781,2020-10-26,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
699143,2020-10-25,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
699143,2020-10-25,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
712383,2020-10-30,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
712383,2020-10-30,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
721690,2020-10-28,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
721690,2020-10-28,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
757115,2020-10-20,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
757115,2020-10-20,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
851461,2020-10-21,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
851461,2020-10-21,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
873101,2020-10-23,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
873101,2020-10-23,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
