INVOICE_NUMBER,INVOICE_DATE,INVOICE_LINE_NUMBER,INVOICE_LINE_PRODUCT_NAME,INVOICE_LINE_PRODUCT_DESCRIPTION,INVOICE_LINE_PRODUCT_WEB_SELLING_PRICE,INVOICE_LINE_PRODUCT_CALCULATED_COST_PRICE,INVOICE_LINE_DOLLAR_MARGIN,INVOICE_LINE_PERCENT_MARGIN
60985,2020-10-22,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
60985,2020-10-22,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
131712,2020-10-26,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
131712,2020-10-26,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
142621,2020-10-29,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
142621,2020-10-29,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
194090,2020-10-30,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
194090,2020-10-30,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
255081,2020-10-24,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
255081,2020-10-24,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
311890,2020-10-25,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
311890,2020-10-25,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
314610,2020-10-17,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
314610,2020-10-17,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
334591,2020-10-20,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
334591,2020-10-20,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
397093,2020-11-04,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
397093,2020-11-04,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
399709,2020-10-21,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
399709,2020-10-21,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
416089,2020-10-23,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
416089,2020-10-23,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
486560,2020-10-31,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
486560,2020-10-31,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
550044,2020-11-01,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
550044,2020-11-01,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
595825,2020-11-05,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
595825,2020-11-05,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
653317,2020-10-28,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
653317,2020-10-28,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
682772,2020-11-02,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
682772,2020-11-02,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
703211,2020-11-03,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
703211,2020-11-03,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
790714,2020-10-27,0,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
790714,2020-10-27,1,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
932859,2020-10-18,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
932859,2020-10-18,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
991204,2020-10-19,0,search for bob friend,product description new,7.99,6.55,1.4400000000000004,18.02
991204,2020-10-19,1,search for bob,product description,1.99,1.55,0.43999999999999995,22.11
