result_page_number	result_page_index_position	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
1	0	masks	https://www.walmart.com/search/?cat_id=0&query=masks	DALIX Cloth Face Mask Reuseable Washable in Assorted Colors Made in USA (5 Pack)	23.39	25.99	2-day delivery on orders $35+Pro sellerSold by DALIX, fulfilled by Walmart		4.5	N
1	0	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Everyday Essentials All Purpose Color Vinyl Coated Kettlebells, 10-50 lbs	16.99	112.23	Free delivery on orders over $35		4.5	N
1	0	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Zero Splash Bleach Packs, 12 Count	3.84	3.84	Free pickup today	Pickup Only	4.5	N
1	1	masks	https://www.walmart.com/search/?cat_id=0&query=masks	3-Ply Earloop Face Mask, 25 ct.	14.94	14.94	2-day delivery on orders $35+		3.5	N
1	1	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Weider Cast Iron Kettlebell with Durable Hammertone Finish, 10-100 lbs, Single	25.96	31.96	Free delivery on orders over $35		4.5	N
1	1	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Purex2 Liquid Color Safe Bleach, Stain Fighter and Bright Booster, 66 Ounce	4.54	4.54	2-day delivery on orders $35+Free pickup today		4.0	N
1	2	masks	https://www.walmart.com/search/?cat_id=0&query=masks	50 PCS Disposable Triple Layer protection face mask General use 3-Ply Blue safety Filter Masks with elastic earloops	9.99	9.99	Sold & shipped by DrHotDeal Free delivery		3.5	N
1	2	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	CAP Barbell Cast Iron Kettlebell, Single, 10-80 Pounds	29.97	89.95	Free delivery on orders over $35		4.5	N
1	2	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Concentrated Fabric Protection Bleach, 81 fl oz	2.94	2.94	Free pickup today	Pickup Only	4.5	N
1	3	masks	https://www.walmart.com/search/?cat_id=0&query=masks	50Pcs Disposable 3-Layer Breathable Disposable Earloop Face Mask(General Use) By Necano	22.99	22.99	2-day delivery on orders $35+Pro sellerSold by Necano Inc, fulfilled by Walmart		4.0	Y
1	3	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Everyday Essentials Cast Iron Kettlebell, 5-50 lbs	12.50	99.99	Free delivery on orders over $35		3.0	N
1	3	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	New - Clorox Germicidal Bleach, Regular (Concentrated Formula) - 81 Ounce Bottle	19.99	19.99	Sold & shipped by Soapsplash Free delivery		4.5	N
1	4	masks	https://www.walmart.com/search/?cat_id=0&query=masks	PRO MC 5Pcs Unisex Variety Pack Face Mask Protect Reusable Comfy Washable Made In USA Masks	24.95	24.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		5.0	N
1	4	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	ProsourceFit Solid Cast Iron Kettlebells Weights for Full Body Workout, 5-45 lbs	12.99	17.99	Free delivery on orders over $35		4.5	N
1	4	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Low-Splash Bleach, Lavender Scent, 81 fl oz	2.94	2.94	Free pickup today	Pickup Only	4.5	N
1	5	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Disposable 3-Ply Face Mask, 50 Pack	33.25	33.25	2-day delivery on orders $35+		4.0	N
1	5	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	CAP Barbell Vinyl Kettlebell, Black 5 - 20lbs	28.23	37.63	Free delivery on orders over $35		4.0	N
1	5	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Cleaning Bleach, Lemon Scent, 81 fl oz	2.94	2.94	Free pickup today	Pickup Only	4.5	N
1	6	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Headband + Reusable Cotton Mask Face Covering 2-Layer Womens Hairband Fashion Masks	7.99	7.99	Pro sellerSold & shipped by RC LLC Free delivery		4.5	Y
1	6	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Best Choice Products 3-Piece HDPE Kettlebell Exercise Fitness Weight Set for Full Body Workout w/ 5lb, 10lb, 15lb Weights, Wide Grips, Base Rack - Black	56.99	56.99	Pro sellerSold & shipped by Best Choice Products Free delivery		4.5	N
1	6	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	New - Clorox Germicidal Bleach, Regular (Concentrated Formula) - 121 Ounce Bottle	6.48	6.48	Free pickup today	Pickup Only	4.5	N
1	7	masks	https://www.walmart.com/search/?cat_id=0&query=masks	10 ct. Pack, Disposable 3-Ply Face Masks	6.99	6.99	2-day delivery on orders $35+		4.0	N
1	7	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Weider Power Kettlebell Kit, 5 -15 Lbs. with Vinyl Coating and Exercise Chart	59.99	59.99	 Free delivery		3.5	N
1	7	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Splash-Less Liquid Bleach, Regular (Concentrated Formula) 77 Ounce				In-store purchase only	4.5	N
1	8	masks	https://www.walmart.com/search/?cat_id=0&query=masks	4Pcs Unisex Shiny Sequin Metallic Face Mask Protect Reusable Comfy Washable Made in USA	25.95	25.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		5.0	Y
1	8	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Bintiva Kettlebells Professional Grade, Vinyl Coated, Solid Cast Iron Weights With a Special Protective Bottom, 5-120 lbs	27.97	27.97	Free delivery on orders over $35		4.5	N
1	8	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Low Splash Bleach, Original, 81 fl oz	2.94	2.94	Free pickup today	Pickup Only	4.0	N
1	9	masks	https://www.walmart.com/search/?cat_id=0&query=masks	3 Pcs unisex Camo Print Variety Pack Face Mask Reusable Comfortable Washable Made In USA masks	24.99	24.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		4.0	Y
1	9	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Lifeline 62 lb Cast Iron Single Orange Kettlebell	34.30	34.30	Free delivery on orders over $35		4.5	N
1	9	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Low-Splash Bleach, Meadow Scent, 81 fl oz	2.94	2.94	Free pickup today	Pickup Only	4.5	N
1	10	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Basic Equipment 3-Ply Disposable Face Masks, 25 ct.	14.94	14.94	2-day delivery on orders $35+		3.5	N
1	10	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Everyday Essentials Wide Grip 3 Piece Kettlebell Exercise Fitness Weight Set, 30-45 lbs	56.99	105.83	 Free delivery		4.5	N
1	10	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Splash-Less Liquid Bleach, Regular (Concentrated Formula) - 40 Ounce	2.48	2.48	Free pickup today	Pickup Only	4.5	N
1	11	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Adult Reusable Face Masks, 2-pack	3.97	3.97	2-day delivery on orders $35+		4.5	Y
1	11	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	CAP Barbell Tone Fitness Vinyl Kettlebell	21.05	28.99	Free delivery on orders over $35		4.5	N
1	11	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Concentrated Fabric Protection Bleach, 43oz	1.98	1.98	Free pickup today	Pickup Only	4.5	N
1	12	masks	https://www.walmart.com/search/?cat_id=0&query=masks	50 Disposable Face Masks, 3-ply Breathable Dust Protection Masks, Elastic Ear Loop Filter Mask	11.99	11.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		4.0	N
1	12	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Kettlebell Bodybuilding Strength Training Total Body Fitness Training	32.99	36.99	Sold & shipped by ASASIANS LLC Free delivery		0.0	Y
1	12	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Splash-Less Liquid Bleach, Fresh Meadow (Concentrated Formula) - 77 Ounce	3.97	3.97	Free pickup today		4.0	N
1	13	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Chromex 3 Ply Non Woven Ear Loop Style Breathable Disposable Face Masks	5.99	37.95	2-day delivery on orders $35+Sold by PSG Innovations, fulfilled by Walmart		4.0	N
1	13	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	CAP Barbell Cast Iron Kettlebell, Black 10LBS - 80LBS	41.00	169.44	Sold & shipped by Georgia Sellers, LLC		4.5	N
1	13	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Low Splash Bleach, Original, 43 fl oz	1.98	1.98	Free pickup today	Pickup Only	4.0	N
1	14	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Essentially Yours 50 Pcs 3 Ply Ear Loop Disposable Face Masks	9.80	9.80	Sold & shipped by PSG Innovations Free delivery		4.0	N
1	14	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Elite Kettlebell (6 lbs. - Orange)	78.49	147.67	Sold & shipped by WorkoutHealthy LLC Free delivery		3.0	N
1	14	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Low-Splash Meadow Concentrated Bleach, 3.78 qt	2.94	2.94	Free pickup today		3.5	N
1	15	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Hanes Wicking Cotton Masks, 10 Pack	19.50	25.43	Free delivery on orders over $35		3.5	N
1	15	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	ProsourceFit Vinyl Coated Cast Iron Kettlebells 10-35 lb for Home Gym	22.12	22.12	Sold & shipped by VirVentures Free delivery		2.5	N
1	15	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox, CLO30966CT, Commercial Solutions Germicidal Bleach, 3 / Carton, Clear	26.65	26.65	Pro sellerSold & shipped by Office Depot, Inc. Free delivery		4.5	N
1	16	masks	https://www.walmart.com/search/?cat_id=0&query=masks	DALIX Cloth Face Mask Reuseable Washable in Black Made in USA (3 Pack)	14.39	15.99	2-day delivery on orders $35+Pro sellerSold by DALIX, fulfilled by Walmart		4.0	N
1	16	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	CAP Barbell Cast Iron Kettlebell, Black	67.00	67.00	Sold & shipped by Sharp Shoe Free delivery		0.0	N
1	16	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Evolve Ultra Concentrated Bleach Tablets, Linen Breeze Scent, 32 Ct.	2.97	2.97	Free pickup today	Pickup Only	4.5	N
1	17	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Pegasos 50 Disposable Breathable 3 Ply Ear Loop Face Masks, 50-Pack	7.99	7.99	2-day delivery on orders $35+Sold by PSG Innovations, fulfilled by Walmart		3.5	N
1	17	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	"Champion Barbell 8"" Rubber Kettlebell"	94.99	95.25	 Free delivery		1.0	N
1	17	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Purex2 Powder Color Safe Bleach, Stain Fighter and Bright Booster, 29 Ounce	1.97	1.97	Free pickup today	Pickup Only	4.5	N
1	18	masks	https://www.walmart.com/search/?cat_id=0&query=masks	HoMedics 100 Pack Disposable Face Masks, 3-ply Elastic Ear Loop Mask	8.99	14.99	Pro sellerSold & shipped by HoMedics USA Free delivery		4.0	N
1	18	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	3-Piece CAP Barbell Cast Iron Kettlebell Set, 10lb Value Bundle	57.00	57.00	 Free deliveryFree pickup		4.5	N
1	18	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	GREAT VALUE LOW SPLASH BLEACH LAVENDER, 43OZ	1.98	1.98	Free pickup today	Pickup Only	3.5	N
1	19	masks	https://www.walmart.com/search/?cat_id=0&query=masks	5-Pack Fashionable 100% Cotton Face Masks with Adjustable Ear Loops- Many Prints	19.99	24.99	2-day delivery on orders $35+Sold by CookiesKids, fulfilled by Walmart		4.0	N
1	19	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Troy VTX Club Kettlebells	44.99	109.99	Sold & shipped by Unique Fitness Concepts Free delivery		0.0	N
1	19	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Ultra Germicidal Bleach, 1 Gallon Bottle, 6/carton	27.03	27.03	Sold & shipped by CleanItSupply Free delivery		5.0	N
1	20	masks	https://www.walmart.com/search/?cat_id=0&query=masks	NEW Disposable Face Mouth Mask 3-Ply Ear Loop 50 PCS	9.30	9.30	Sold & shipped by ASA Techmed Inc Free delivery		3.5	N
1	20	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Gymax 3PC Vinyl Kettlebell Kit Body Muscles Training Weights Set	55.99	55.99	Sold & shipped by Gymax LLC Free delivery		4.5	N
1	20	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Pure Bright Liquid Bleach, 1gal Bottle, 6/Carton - KIKBLEACH6	29.16	29.16	Sold & shipped by PNWB Office Products Free delivery		5.0	N
1	21	masks	https://www.walmart.com/search/?cat_id=0&query=masks	(6 Pack) Reusable Lightweight Three-Dimensional Face Mask Black Dust-Proof Anti-Fog Sunscreen Anti-Pollen Washable Mascaras	10.99	10.99	Pro sellerSold & shipped by RC LLC Free delivery		3.0	N
1	21	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Domyos by DECATHLON - 35lb Kettlebell	79.99	79.99	Pro sellerSold & shipped by Decathlon USA LLC Free delivery		4.5	N
1	21	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	OxiClean White Revive Liquid Laundry Whitener + Stain Remover, 66oz	8.98	8.98	Free delivery on orders over $35Free pickup today		4.5	N
1	22	masks	https://www.walmart.com/search/?cat_id=0&query=masks	(2 Pack) Reusable Washable Polyester Blend Face Covering Mask Water Resistant For Adults	6.49	6.49	Pro sellerSold & shipped by RC LLC Free delivery		3.0	Y
1	22	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Bintiva Professional Grade, Vinyl Coated, Solid Cast Iron Kettlebells - Blue 20lb	34.99	63.99	Sold & shipped by Chic		4.5	N
1	22	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Ecover Non Chlorine Bleach Ultra - 64 oz	20.99	20.99	Sold & shipped by MGR Fantastic Deals Inc Free delivery		4.5	N
1	23	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Reusable Washable Polyester Face Covering Mask Water Resistant For Men or Women	3.49	3.49	Pro sellerSold & shipped by RC LLC Free delivery		3.0	Y
1	23	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	CAP Barbell Color Coated Kettlebell with Chrome Handle, 10-35 Pounds	63.99	63.99	Sold & shipped by Marketplace Deals		4.5	N
1	23	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Performance Bleach, 121 Oz, Pack of 3	39.95	39.95	Pro sellerSold & shipped by AndMore Free delivery		4.5	N
1	24	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Pegasos Face Masks, Disposable Breathable 3 Ply Ear Loop Style, 100-Pack	14.99	14.99	2-day delivery on orders $35+Sold by PSG Innovations, fulfilled by Walmart		4.0	N
1	24	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	3-Piece CAP Barbell Cast Iron Kettlebell Set, 40lb-50lbs Value Bundle	83.97	83.97	 Free deliveryFree pickup		4.5	N
1	24	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Grab Green Bleach Alternative Pods, Fragrance Free, 24 Count	13.50	13.50	Pro sellerSold & shipped by iHerb Free delivery		4.5	N
1	25	masks	https://www.walmart.com/search/?cat_id=0&query=masks	3 Pack Cloth Face Mask Reuseable Washable Print Mouth Mask CoverGalaxy Blue/Galaxy Red/Stripes	11.99	14.99	Sold & shipped by PDS Online Free delivery		4.0	N
1	25	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	3-Piece Tone Fitness Vinyl Kettlebell, 5lb-15lbs Value Bundle	30.00	30.00	Free delivery on orders over $35Free pickup		4.5	N
1	25	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Splash-Less Liquid Bleach, Lavender (Concentrated Formula) - 77 Ounce Bottle	23.99	23.99	Sold & shipped by Soapsplash Free delivery		5.0	N
1	26	masks	https://www.walmart.com/search/?cat_id=0&query=masks	25 unit Disposable Face Masks 3 Ply Non-Woven Fabric Soft & Comfortable Safety Cover Guard against unseen airborne substances, Pollen, Smoke, Air Pollution with Free Resealable Bag	11.95	169.95	Sold & shipped by Supersaver Free delivery		4.0	N
1	26	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Vinyl Kettlebell 15	34.25	50.44	Sold & shipped by VirVentures		2.5	N
1	26	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Pure Bright Germicidal Bleach, 1 Gallon Liquid, KIK BLEACH6 - Case of 6	37.99	37.99	Sold & shipped by MVS Discount Sales Free delivery		0.0	N
1	27	masks	https://www.walmart.com/search/?cat_id=0&query=masks	100 Disposable Face Masks, 3-ply Breathable Dust Protection Masks, Elastic Ear Loop Filter Mask	15.49	15.49	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		3.5	N
1	27	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Kettlebell Bodybuilding Strength Training Total Body Fitness Training	36.99	36.99	Sold & shipped by ASASIANS LLC Free delivery		0.0	Y
1	27	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Bleach Clorox Clean-up Cleaner Spray Fresh Scent, 32 Fl Oz,  Pack Of 2	22.99	22.99	Sold & shipped by The Factory Depot Free delivery		0.0	N
1	28	masks	https://www.walmart.com/search/?cat_id=0&query=masks	DALIX Cloth Face Mask Reuseable Washable in Black Made in USA	8.99	8.99	2-day delivery on orders $35+Pro sellerSold by DALIX, fulfilled by Walmart		4.0	N
1	28	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Gymenist Kettlebell Fitness Iron Weights With Vinyl Coating, 5-50 lbs	8.99	8.99	Free delivery on orders over $35		4.5	N
1	28	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Pro Results Outdoor Bleach for Cleaning (Concentrated Formula) - 81 Ounce	5.38	5.38	Free pickup today		4.5	N
1	29	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Adult Reusable Face Masks, 2-pack	3.97	3.97	Free delivery on orders over $35		4.5	Y
1	29	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	CanDo Vinyl Coated Kettlebell, 5-55 lbs	52.78	110.06	 Free delivery		2.0	N
1	29	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Grab Green Bleach Alternative Pods Fragrance Free 60 Loads 2 lbs 6 oz 1080 g	18.49	18.49	Pro sellerSold & shipped by iHerb Free delivery		4.5	N
1	30	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Heypex Global Earloop Disposable Face Masks, 50ct.	24.94	24.94	Free delivery on orders over $35		3.5	N
1	30	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Bowflex SelectTech 552 Adjustable Dumbbells and 840 Adjustable Kettlebell, Single or Pairs	238.95	238.95	Sold & shipped by Get Dealz Daily Free delivery		4.5	N
1	30	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	101 Regular Low Strength Bleach, 1 Gallon, 6 Bottles (KIK11006755042)	25.47	25.47	Sold & shipped by CleanItSupply Free delivery		2.5	N
1	31	masks	https://www.walmart.com/search/?cat_id=0&query=masks	(2 Pack) Cotton Reusable Face Covering Mask 2-Layer Washable Water Resistant For Adults Mascaras Tapabocas (Made in USA)	6.44	6.44	Pro sellerSold & shipped by RC LLC Free delivery		3.5	N
1	31	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Domyos by DECATHLON - Kettlebell 18 lbs	44.99	44.99	Pro sellerSold & shipped by Decathlon USA LLC		4.5	N
1	31	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Regular Cleaning Low Strength Bleach, 1 gal Bottle, 6/Carton	28.94	28.94	Sold & shipped by BisonOffice		0.0	Y
1	32	masks	https://www.walmart.com/search/?cat_id=0&query=masks	5 PK Kids Reusable Face Masks Washable Polyester Blend Mask Covering For Children Ages 3-10	8.99	8.99	Pro sellerSold & shipped by RC LLC Free delivery		3.0	N
1	32	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Domyos by DECATHLON - Kettlebell 13 lbs.	34.99	34.99	Pro sellerSold & shipped by Decathlon USA LLC Free delivery		4.5	N
1	32	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Chloralex, Bleach Liquid	16.39	76.83	Sold & shipped by Overstock Drugstore Free delivery		5.0	N
1	33	masks	https://www.walmart.com/search/?cat_id=0&query=masks	(Pack of 2) Soft Cotton Face Covering Mask Unisex Washable Reusable Fashion Heart- Made In USA	12.95	12.95	Sold & shipped by DrTrendy Free delivery		4.5	N
1	33	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	AEROMAT Elite Mini Kettlebell Medicine Ball	34.99	43.49	Sold & shipped by Overstock Free delivery		3.0	N
1	33	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Boardwalk Ultra Germicidal Bleach, 1 Gallon Bottle, 6/carton -BWK3406	29.83	29.83	Sold & shipped by For Your Water Free delivery		5.0	N
1	34	masks	https://www.walmart.com/search/?cat_id=0&query=masks	150 Disposable Face Masks, 3-ply Breathable Masks, Elastic Ear Loop Mask	22.99	22.99	Pro sellerSold & shipped by Grocer Depot Free delivery		4.0	N
1	34	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	CAP Barbell Soft Kettlebell, Grey, 15 Pounds	13.80	27.99	Free delivery on orders over $35		4.5	N
1	34	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	New - Clorox Disinfecting Bleach, Regular (Concentrated Formula), 121 fl oz	6.25	6.25			4.5	N
1	35	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Sofia Jeans by Sofia Vergara Womens Evil Eye Face Mask with Travel Pouch, 3-Pack	10.80	10.80	2-day delivery on orders $35+		4.5	N
1	35	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Meister Elite Portable Sand Kettlebell	9.99	9.99	Pro sellerSold & shipped by Meister Free delivery		5.0	N
1	35	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Disinfecting Bleach, Regular - 121 Ounce Bottle				In-store purchase only	4.5	N
1	36	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Black Disposable Face Masks, 3-ply Breathable Masks, Elastic Ear Loop Mask - Black Color Pack of 50	14.99	14.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		3.5	Y
1	36	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	TreadLife Fitness Threaded Kettlebell Handle	49.95	49.95	Sold & shipped by Treadlife Fitness Free delivery		5.0	N
1	36	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Seventh Generation Bleach Chlorine Free 64 oz	3.99	3.99			4.0	N
1	37	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Kids' Reusable Face Masks, 3-pack				In-store purchase only	4.5	N
1	37	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Sporzon! All-Purpose Color Vinyl Coated Kettlebell With Wide Textured Grip	39.08	39.08	Sold & shipped by Vohra Enterprise LLC Free delivery		0.0	Y
1	37	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Great Value Concentrated Bleach, 121oz				In-store purchase only	4.5	N
1	38	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Mind Reader Kettlebell 5 KG, Dumbbell, Cast Iron, Home Indoor Strength Training Equipment, Black	43.00	43.00	 Free delivery		0.0	N
1	38	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Zero Splash Bleach Crystals, Regular Scent, 24 oz				In-store purchase only	4.5	N
1	39	 kettlebells	https://www.walmart.com/search/?cat_id=0&query=+kettlebells	Gold's Gym Cast Iron Kettlebell, 10-35 lbs with Extra-Wide Grip	11.98	28.99		Out of stock	4.0	N
1	39	 bleach	https://www.walmart.com/search/?cat_id=0&query=+bleach	Clorox Zero Splash Bleach Crystals, Fresh Meadow, 24 oz	3.56	3.56			4.5	Y
2	0	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	PRO MC 5Pcs unisex Cloth Flower Leopard Print face mask Protect Reusable Comfy Washable Made In USA masks	24.95	24.95	Sold & shipped by RKAPPARELUSA Free delivery		3.5	N
2	0	 kettlebells	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=+kettlebells	XPRT Fitness Workout Sandbag, Assorted Colors and Sizes	39.99	65.99	 Free delivery		4.0	N
2	0	 bleach	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=+bleach	Borateem Color Safe Bleach, Powder, 17.5 lb. Pail	42.56	42.56	 Free delivery		4.5	N
2	1	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	(6 Pack) Kids Reusable Face Masks Washable Polyester Blend Mask Covering For Children Ages 5 - 10	11.98	11.99	Pro sellerSold & shipped by RC LLC Free delivery		3.5	N
2	1	 kettlebells	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=+kettlebells	Domyos by DECATHLON - Kettlebell 20 kg	99.99	99.99	Pro sellerSold & shipped by Decathlon USA LLC Free delivery		4.5	N
2	1	 bleach	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=+bleach	Water soluble bleach tablets for laundry and household cleaning / ORANGE- Single 7.05 oz	9.99	9.99	2-day delivery on orders $35+Sold by MMP Living, fulfilled by Walmart		0.0	N
2	2	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Black Disposable Face Masks, 3-ply Breathable Masks, Elastic Ear Loop Mask - Black Color Pack of 50	14.99	14.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		3.5	Y
2	2	 kettlebells	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=+kettlebells	Sporzon! All-Purpose Color Vinyl Coated Kettlebell 20 Pounds	110.00	110.00	Sold & shipped by TAWC Sales LLC Free delivery		0.0	N
2	2	 bleach	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=+bleach	Clorox Clean-Up Disinfectant Cleaner with Bleach Liquid 32 oz	24.99	24.99	Sold & shipped by SupremeMed Free delivery		0.0	N
2	3	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Multi-Pack Reusable Washable Earloop Cotton Fabric 2-Ply Mask	6.97	79.97	Sold & shipped by Expedited Apparel Free delivery		4.0	N
2	3	 kettlebells	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=+kettlebells	Domyos by DECATHLON - Kettlebell 9 lbs	24.99	24.99	Pro sellerSold & shipped by Decathlon USA LLC Free delivery		4.5	N
2	3	 bleach	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=+bleach	Cloralen Bleach, Triple Action	32.32	60.16	Sold & shipped by Overstock Drugstore Free delivery		5.0	Y
