result_page_number	result_page_index_position	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
1	0	masks	https://www.walmart.com/search/?cat_id=0&query=masks	DALIX Cloth Face Mask Reuseable Washable in Assorted Colors Made in USA (5 Pack)	23.39	25.99	2-day delivery on orders $35+Pro sellerSold by DALIX, fulfilled by Walmart		4.5	N
1	1	masks	https://www.walmart.com/search/?cat_id=0&query=masks	3-Ply Earloop Face Mask, 25 ct.	14.94	14.94	2-day delivery on orders $35+		3.5	N
1	2	masks	https://www.walmart.com/search/?cat_id=0&query=masks	50 PCS Disposable Triple Layer protection face mask General use 3-Ply Blue safety Filter Masks with elastic earloops	9.99	9.99	Sold & shipped by DrHotDeal Free delivery		3.5	N
1	3	masks	https://www.walmart.com/search/?cat_id=0&query=masks	50Pcs Disposable 3-Layer Breathable Disposable Earloop Face Mask(General Use) By Necano	22.99	22.99	2-day delivery on orders $35+Pro sellerSold by Necano Inc, fulfilled by Walmart		4.0	Y
1	4	masks	https://www.walmart.com/search/?cat_id=0&query=masks	PRO MC 5Pcs Unisex Variety Pack Face Mask Protect Reusable Comfy Washable Made In USA Masks	24.95	24.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		5.0	N
1	5	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Disposable 3-Ply Face Mask, 50 Pack	33.25	33.25	2-day delivery on orders $35+		4.0	N
1	6	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Headband + Reusable Cotton Mask Face Covering 2-Layer Womens Hairband Fashion Masks	7.99	7.99	Pro sellerSold & shipped by RC LLC Free delivery		4.5	Y
1	7	masks	https://www.walmart.com/search/?cat_id=0&query=masks	10 ct. Pack, Disposable 3-Ply Face Masks	6.99	6.99	2-day delivery on orders $35+		4.0	N
1	8	masks	https://www.walmart.com/search/?cat_id=0&query=masks	4Pcs Unisex Shiny Sequin Metallic Face Mask Protect Reusable Comfy Washable Made in USA	25.95	25.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		5.0	Y
1	9	masks	https://www.walmart.com/search/?cat_id=0&query=masks	3 Pcs unisex Camo Print Variety Pack Face Mask Reusable Comfortable Washable Made In USA masks	24.99	24.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		4.0	Y
1	10	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Basic Equipment 3-Ply Disposable Face Masks, 25 ct.	14.94	14.94	2-day delivery on orders $35+		3.5	N
1	11	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Adult Reusable Face Masks, 2-pack	3.97	3.97	2-day delivery on orders $35+		4.5	Y
1	12	masks	https://www.walmart.com/search/?cat_id=0&query=masks	50 Disposable Face Masks, 3-ply Breathable Dust Protection Masks, Elastic Ear Loop Filter Mask	11.99	11.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		4.0	N
1	13	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Chromex 3 Ply Non Woven Ear Loop Style Breathable Disposable Face Masks	5.99	37.95	2-day delivery on orders $35+Sold by PSG Innovations, fulfilled by Walmart		4.0	N
1	14	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Essentially Yours 50 Pcs 3 Ply Ear Loop Disposable Face Masks	9.80	9.80	Sold & shipped by PSG Innovations Free delivery		4.0	N
1	15	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Hanes Wicking Cotton Masks, 10 Pack	19.50	25.43	Free delivery on orders over $35		3.5	N
1	16	masks	https://www.walmart.com/search/?cat_id=0&query=masks	DALIX Cloth Face Mask Reuseable Washable in Black Made in USA (3 Pack)	14.39	15.99	2-day delivery on orders $35+Pro sellerSold by DALIX, fulfilled by Walmart		4.0	N
1	17	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Pegasos 50 Disposable Breathable 3 Ply Ear Loop Face Masks, 50-Pack	7.99	7.99	2-day delivery on orders $35+Sold by PSG Innovations, fulfilled by Walmart		3.5	N
1	18	masks	https://www.walmart.com/search/?cat_id=0&query=masks	HoMedics 100 Pack Disposable Face Masks, 3-ply Elastic Ear Loop Mask	8.99	14.99	Pro sellerSold & shipped by HoMedics USA Free delivery		4.0	N
1	19	masks	https://www.walmart.com/search/?cat_id=0&query=masks	5-Pack Fashionable 100% Cotton Face Masks with Adjustable Ear Loops- Many Prints	19.99	24.99	2-day delivery on orders $35+Sold by CookiesKids, fulfilled by Walmart		4.0	N
1	20	masks	https://www.walmart.com/search/?cat_id=0&query=masks	NEW Disposable Face Mouth Mask 3-Ply Ear Loop 50 PCS	9.30	9.30	Sold & shipped by ASA Techmed Inc Free delivery		3.5	N
1	21	masks	https://www.walmart.com/search/?cat_id=0&query=masks	(6 Pack) Reusable Lightweight Three-Dimensional Face Mask Black Dust-Proof Anti-Fog Sunscreen Anti-Pollen Washable Mascaras	10.99	10.99	Pro sellerSold & shipped by RC LLC Free delivery		3.0	N
1	22	masks	https://www.walmart.com/search/?cat_id=0&query=masks	(2 Pack) Reusable Washable Polyester Blend Face Covering Mask Water Resistant For Adults	6.49	6.49	Pro sellerSold & shipped by RC LLC Free delivery		3.0	Y
1	23	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Reusable Washable Polyester Face Covering Mask Water Resistant For Men or Women	3.49	3.49	Pro sellerSold & shipped by RC LLC Free delivery		3.0	Y
1	24	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Pegasos Face Masks, Disposable Breathable 3 Ply Ear Loop Style, 100-Pack	14.99	14.99	2-day delivery on orders $35+Sold by PSG Innovations, fulfilled by Walmart		4.0	N
1	25	masks	https://www.walmart.com/search/?cat_id=0&query=masks	3 Pack Cloth Face Mask Reuseable Washable Print Mouth Mask CoverGalaxy Blue/Galaxy Red/Stripes	11.99	14.99	Sold & shipped by PDS Online Free delivery		4.0	N
1	26	masks	https://www.walmart.com/search/?cat_id=0&query=masks	25 unit Disposable Face Masks 3 Ply Non-Woven Fabric Soft & Comfortable Safety Cover Guard against unseen airborne substances, Pollen, Smoke, Air Pollution with Free Resealable Bag	11.95	169.95	Sold & shipped by Supersaver Free delivery		4.0	N
1	27	masks	https://www.walmart.com/search/?cat_id=0&query=masks	100 Disposable Face Masks, 3-ply Breathable Dust Protection Masks, Elastic Ear Loop Filter Mask	15.49	15.49	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		3.5	N
1	28	masks	https://www.walmart.com/search/?cat_id=0&query=masks	DALIX Cloth Face Mask Reuseable Washable in Black Made in USA	8.99	8.99	2-day delivery on orders $35+Pro sellerSold by DALIX, fulfilled by Walmart		4.0	N
1	29	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Adult Reusable Face Masks, 2-pack	3.97	3.97	Free delivery on orders over $35		4.5	Y
1	30	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Heypex Global Earloop Disposable Face Masks, 50ct.	24.94	24.94	Free delivery on orders over $35		3.5	N
1	31	masks	https://www.walmart.com/search/?cat_id=0&query=masks	(2 Pack) Cotton Reusable Face Covering Mask 2-Layer Washable Water Resistant For Adults Mascaras Tapabocas (Made in USA)	6.44	6.44	Pro sellerSold & shipped by RC LLC Free delivery		3.5	N
1	32	masks	https://www.walmart.com/search/?cat_id=0&query=masks	5 PK Kids Reusable Face Masks Washable Polyester Blend Mask Covering For Children Ages 3-10	8.99	8.99	Pro sellerSold & shipped by RC LLC Free delivery		3.0	N
1	33	masks	https://www.walmart.com/search/?cat_id=0&query=masks	(Pack of 2) Soft Cotton Face Covering Mask Unisex Washable Reusable Fashion Heart- Made In USA	12.95	12.95	Sold & shipped by DrTrendy Free delivery		4.5	N
1	34	masks	https://www.walmart.com/search/?cat_id=0&query=masks	150 Disposable Face Masks, 3-ply Breathable Masks, Elastic Ear Loop Mask	22.99	22.99	Pro sellerSold & shipped by Grocer Depot Free delivery		4.0	N
1	35	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Sofia Jeans by Sofia Vergara Womens Evil Eye Face Mask with Travel Pouch, 3-Pack	10.80	10.80	2-day delivery on orders $35+		4.5	N
1	36	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Black Disposable Face Masks, 3-ply Breathable Masks, Elastic Ear Loop Mask - Black Color Pack of 50	14.99	14.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		3.5	Y
1	37	masks	https://www.walmart.com/search/?cat_id=0&query=masks	Kids' Reusable Face Masks, 3-pack				In-store purchase only	4.5	N
2	0	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	PRO MC 5Pcs unisex Cloth Flower Leopard Print face mask Protect Reusable Comfy Washable Made In USA masks	24.95	24.95	Sold & shipped by RKAPPARELUSA Free delivery		3.5	N
2	1	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	(6 Pack) Kids Reusable Face Masks Washable Polyester Blend Mask Covering For Children Ages 5 - 10	11.98	11.99	Pro sellerSold & shipped by RC LLC Free delivery		3.5	N
2	2	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Black Disposable Face Masks, 3-ply Breathable Masks, Elastic Ear Loop Mask - Black Color Pack of 50	14.99	14.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		3.5	Y
2	3	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Multi-Pack Reusable Washable Earloop Cotton Fabric 2-Ply Mask	6.97	79.97	Sold & shipped by Expedited Apparel Free delivery		4.0	N
2	4	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	50Pcs Disposable 3-Layer Breathable Disposable Earloop Face Mask(General Use) By Necano	22.99	22.99	2-day delivery on orders $35+Pro sellerSold by Necano Inc, fulfilled by Walmart		4.0	Y
2	5	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Face Bandana with Ear Loops Neck Gaiter Mask Scarf Balaclava Protection Man Woman Unisex	8.99	9.99	Sold & shipped by KBETHOS Free delivery		4.0	Y
2	6	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Essentially Yours 100 Pcs 3 Ply Ear Loop Disposable Face Mask	14.99	14.99	Sold & shipped by PSG Innovations Free delivery		3.5	N
2	7	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	1 Reusable Washable Face Covering Mask Water Resistant For Adults Mascaras Tapabocas (Made in USA)	3.99	3.99	Pro sellerSold & shipped by RC LLC Free delivery		3.5	N
2	8	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Cloth Face Mask Reuseable Washable Fabric Cover,2 Pack Camo Pink/Galaxy Red	11.99	11.99	Sold & shipped by PDS Online Free delivery		4.0	N
2	9	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Washable Cotton Face Mask Reusable Made in the USA	7.98	9.98	Sold & shipped by Blended Free delivery		3.5	N
2	10	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	PRO MC 5Pcs Unisex Face Mask Protect Reusable 100% Cotton Comfy Washable Made In USA	19.95	19.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		3.5	N
2	11	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Reusable Washable Polyester Face Covering Mask Water Resistant For Men or Women (3 Pieces)	4.99	9.99	Pro sellerSold & shipped by RC LLC Free delivery		3.0	N
2	12	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Reusable Washable Polyester Face Covering Mask Water Resistant Adults Pack 0f 3	4.99	4.99	Pro sellerSold & shipped by RC LLC Free delivery		3.0	N
2	13	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Martex Reusable Reversible Face Mask, Olive Camo, S/M, 1-Pack	7.99	19.99	Free delivery on orders over $35		3.5	N
2	14	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	50 Disposable Pink Face Masks , 3-ply Breathable Masks, Elastic Ear Loop Filter Mask	24.99	24.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		4.0	N
2	15	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Heypex Global Earloop Disposable Face Masks, 25ct.	14.94	14.94	Free delivery on orders over $35		3.5	N
2	16	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	DALIX 3 Pack Premium Cotton Mask Reuseable Washable in Black Made in USA	11.95	11.95	Pro sellerSold & shipped by DALIX Free delivery		3.5	N
2	17	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Reusable Cotton Cotton Face Mask with Flters Built in Breathing Valve Washable	10.87	10.87	Sold & shipped by Blended Free delivery		3.5	N
2	18	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	(2 Pack) Reusable Washable Polyester Blend Face Covering Mask Water Resistant For Adults	4.50	4.50	Pro sellerSold & shipped by RC LLC Free delivery		3.0	Y
2	19	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Cotton Face Mask with Filters, Exhaust Valve, Washable Reusable Face Masks, Lightweight Comfortable to Wear Face Cover	10.99	10.99	Sold & shipped by FLEX-N-FLEX Free delivery		4.0	N
2	20	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Pack of 5 Reusable Face Covering Mask Washable Cover One Size Unisex	20.99	20.99	Sold & shipped by MNMart Free delivery		4.5	N
2	21	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	5-Pack Real Tie-Dye 100% Cotton 2 Layer Reusable Face Mask	14.99	14.99	2-day delivery on orders $35+Sold by CookiesKids, fulfilled by Walmart		3.5	N
2	22	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	25 Unit Earloop Face Masks Soft & Comfortable 3 Ply Non-Woven Fabric Disposable Safety Cover Guard against Air Pollution, Unseen Airborne Substances, Pollen, Smoke, etc. with Resealable Bag By Nifola	7.95	169.95	Sold & shipped by Supersaver Free delivery		4.0	N
2	23	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	4Pcs USA Flag Print Unisex Face Mask Protect Reusable Cotton Comfy Washable Made in USA	24.95	24.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		4.0	Y
2	24	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Disposable Face Mask - 50 Pack - Disposable Face Masks, 3-ply Elastic Ear Loop Filter Mask	5.99	14.99	Sold & shipped by LS PARRY INC Free delivery		5.0	N
2	25	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	PRO MC 2Pcs Unisex Metallic Sequin Cloth Face Mask Protect Reusable Comfy Washable	15.95	15.95	Sold & shipped by RKAPPARELUSA Free delivery		4.0	N
2	26	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Face Masks 50/100/150/200 PCS Disposable 3 Ply Cotton Fabric w/ Elastic Ear Loop	6.95	6.95	Sold & shipped by BuySPRY Free delivery		4.0	N
2	27	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	50pcs Disposable non-woven face mask(General use)	18.99	18.99	2-day delivery on orders $35+Pro sellerSold by Necano Inc, fulfilled by Walmart		4.0	N
2	28	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Neck Gaiter Half Face Mask Non Slip Ultra Breathable Balaclava - Black	8.95	8.95	Sold & shipped by SP DISTRIBUTOR Free delivery		3.5	N
2	29	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Washable Face Mask Cloth Reusable Fabric Mouth Mask 100% Cotton Face Mask with Cat Design Facial Cover Protection Breathable Mask Cute	9.95	9.95	Sold & shipped by Awkward Styles Free delivery		3.5	N
2	30	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	PRO MC 3Pcs Unisex Face Mask Protect Reusable Comfy Washable Made in USA	19.95	19.95	2-day delivery on orders $35+Sold by RKAPPARELUSA, fulfilled by Walmart		3.5	N
2	31	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	My Mask Breathable Cotton Comfort Plus Cloth Covered Valve Reusable Face Covering Mask - Navy	9.99	9.99	Sold & shipped by Camellia Charm Free delivery		3.5	N
2	32	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Fashion Washable Reusable Soft Double Layers Cotton Face Covering Mask Adults Red Heart - Made In USA	8.95	8.95	Sold & shipped by DrTrendy Free delivery		4.5	N
2	33	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	New White Washable Reusable Face Mask (In Stock) - Triple Layer - 3 Pack, Ships From USA	12.95	12.95	Sold & shipped by greenhaus inc Free delivery		4.0	N
2	34	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	[WINGSCLOGO] Cotton 3D Washable Face Mask, Reusable Facial Cover #Black 4ea SET	9.98	9.98	Sold & shipped by Bizbuy International Free delivery		4.0	N
2	35	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Reusable Washable Polyester Face Covering Mask Water Resistant For Men or Women	3.49	3.49	Pro sellerSold & shipped by RC LLC Free delivery		3.0	Y
2	36	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Pegasos 20 Disposable Breathable 3 Ply Ear Loop Face Masks 20-Pack	6.99	6.99	Sold & shipped by PSG Innovations Free delivery		3.5	N
2	37	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	New Black Washable Reusable Face Mask (In Stock) - Triple Layer - 5 Pack, Ships From USA	18.49	18.49	Sold & shipped by greenhaus inc Free delivery		4.5	N
2	38	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	5 Pieces Reusable Face Mask Protect Comfy Washable Cover Cloth Masks Nose Clip Wire Unisex Multi Color	23.99	23.99	Sold & shipped by MNMart Free delivery		4.5	N
2	39	masks	https://www.walmart.com/search/?cat_id=0&page=2&ps=40&query=masks	Reusable Washable Polyester Face Covering Mask Water Resistant For Men or Women	3.50	3.50	Pro sellerSold & shipped by RC LLC Free delivery		3.0	Y
3	0	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	100 Disposable Face Masks 3-ply Breathable Masks, Soft Ear Loop Filter Mask	15.49	15.49	Pro sellerSold & shipped by Grocer Depot Free delivery		4.5	N
3	1	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	100 Non Woven Breathable Ear Loop Disposable 3 Ply Face Masks 100-Count	19.50	19.50	2-day delivery on orders $35+Sold by PSG Innovations, fulfilled by Walmart		3.5	N
3	2	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Face Masks 50 PCS Disposable 3 Ply Cotton Fabric Breathable w/ Elastic Ear Loop - 50 Pack	6.95	6.95	Sold & shipped by BuySPRY Free delivery		4.0	N
3	3	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Disposable Face Mouth Mask 3-Ply Ear Loop	35.00	349.00	2-day delivery on orders $35+Sold by CookiesKids, fulfilled by Walmart		3.5	Y
3	4	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	DALIX 5 Pack Premium Cotton Mask Reuseable Washable in Black Made in USA	18.95	18.95	2-day delivery on orders $35+Pro sellerSold by DALIX, fulfilled by Walmart		3.0	N
3	5	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	50 unit Disposable Face Masks 3 Ply Non-Woven Fabric Soft & Comfortable Safety Cover Guard against unseen airborne substances, Pollen, Smoke, Air Pollution with Free Resealable Bag	19.95	19.95	Sold & shipped by Supersaver Free delivery		3.5	N
3	6	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Hanes Signature Stretch Face Masks, 6 Pack	14.23	14.23	Sold & shipped by US Trade Ent		3.0	N
3	7	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	DALIX Premium Cotton Cloth Mask Reuseable Washable in Black Made in USA	6.99	6.99	Pro sellerSold & shipped by DALIX Free delivery		3.5	N
3	8	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	(Pack of 2) Fashion Washable Reusable Double Layers Cotton Face Covering Mask Adults American Flag - Made In USA	12.95	12.95	Sold & shipped by DrTrendy Free delivery		4.0	N
3	9	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Box of 50 Disposable Face Masks, 3-ply Breathable Dust Protection Masks, Elastic Ear Loop Filter Mask	9.99	9.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		3.5	N
3	10	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Disposable 3-Ply with Earloop for Personal use face mask (50 pcs)non medical	11.99	11.99	2-day delivery on orders $35+Pro sellerSold by Necano Inc, fulfilled by Walmart		4.0	N
3	11	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	(2 Pack) Reusable Face Covering Mask Washable Polyester Water Resistant For Men or Women Mascaras Para La Cara	5.99	5.99	Pro sellerSold & shipped by RC LLC Free delivery		3.0	N
3	12	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	USA Flag Cotton Mask Reusable Face Covering 2-Layer Masks United States Patriotic Washable Water Resistant For Adults Mascaras Tapabocas (Made in USA)	6.49	6.49	Pro sellerSold & shipped by RC LLC Free delivery		4.0	N
3	13	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Disposable face masks (General use) 50ct	21.99	21.99	2-day delivery on orders $35+Pro sellerSold by Necano Inc, fulfilled by Walmart		3.5	N
3	14	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Disposable Face Mouth Mask 3-Ply Ear Loop	18.00	18.00	2-day delivery on orders $35+Sold by CookiesKids, fulfilled by Walmart		3.5	Y
3	15	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Safe+Mate x Case-Mate Washable & Reusable Organic Cotton Cloth Masks	8.99	24.99	Pro sellerSold & shipped by CASE-MATE Free delivery		4.0	N
3	16	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	5Pcs Black Solid Unisex Cloth Face Mask Protect Reusable 100% Cotton Comfy Washable Made In USA  Covering Masks	19.95	19.95	Sold & shipped by RKAPPARELUSA Free delivery		3.5	N
3	17	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Soft Cotton Face Covering Mask Unisex Washable Reusable - Made In USA	8.75	8.75	Sold & shipped by DrTrendy Free delivery		3.5	N
3	18	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	5Pcs Unisex Face Mask Protect Reusable 100% Cotton Comfy Washable Made In USA White	19.95	19.95	Sold & shipped by RKAPPARELUSA Free delivery		3.5	N
3	19	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	DALIX Cloth Face Mask Reuseable Washable in Black Made in USA (10 Pack)	44.99	44.99	Pro sellerSold & shipped by DALIX Free delivery		4.0	N
3	20	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Disposable 3 Ply Face Mask	24.99	239.99	Sold & shipped by QUEST USA CORP Free delivery		3.5	N
3	21	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	DALIX 10 Pack Premium Cotton Mask Reuseable Washable in Black Made in USA	35.95	35.95	2-day delivery on orders $35+Pro sellerSold by DALIX, fulfilled by Walmart		3.5	N
3	22	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Disposable Kids Face Mask Child Size pleated 3 ply - 50 pieces Children Size	13.99	13.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		4.0	N
3	23	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Disposable 3 Ply Ear Loop Face Masks Breathable, 100 Pieces	24.99	24.99	Pro sellerSold & shipped by WatchMaxx Free delivery		4.0	N
3	24	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	V for Vendetta Anonymous Guy Fawkes Plastic Mask	7.25	7.25	Sold & shipped by REINDEER GIFTS INC Free delivery		4.0	N
3	25	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Disposable Mask,Comfortable Breathable,50pcs	6.58	16.88	Sold & shipped by Fymall Free delivery		4.0	N
3	26	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Face Masks 50 PCS Children Disposable 3 Ply Cotton Fabric w/ Elastic Ear Loop	8.99	8.99	Sold & shipped by BuySPRY Free delivery		3.5	N
3	27	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	100 Disposable Face Masks for Adults, 3 Ply Breathable Dust Protection Mask with Ear Loops, Blue	11.99	11.99	Sold & shipped by Deal Genius Free delivery		4.0	N
3	28	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	100 PCS Disposable 3 Ply Ear Loop Breathable Face Guard Masks	28.99	28.99	Pro sellerSold & shipped by WatchMaxx Free delivery		4.0	N
3	29	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Washable Cloth Face Mask Reusable Face Mask Fabric Face Mask Mouth Mask 3 Layered 100% Cotton Face Mask Trump 2020 Design Facial Cover Protection Breathable Mask Cute	8.95	8.95	Sold & shipped by Awkward Styles Free delivery		2.5	N
3	30	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	50 Pack Disposable Face Mask Level II 3-Ply BFE/PFE ? 98% Medical Grade Breathable and Comfortable Layer with Ear Loop and Nose Clip for Adult, Men, and Women - Mask Tested by Nelson Labs (50)	10.99	10.99	Sold & shipped by Good Guys Electronics Free delivery		0.0	N
3	31	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Mason Brand Mask Black Neck Gaiter | Face Mask | Reusable	7.97	35.99	Sold & shipped by MASON BRAND Free delivery		4.0	N
3	32	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Kids Toddler Soft Cotton Face Covering Mask Washable Reusable for Kids 6-12 years  - Made In USA	8.95	8.95	Sold & shipped by DrTrendy Free delivery		4.5	N
3	33	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Trump Mask Keep America Great Reusable Face Mask Washable Cloth Face Mask Fabric Face Mask Mouth and Nose Mask 3 Layered 100% Cotton Breathable Face Mask	8.95	8.95	Sold & shipped by Awkward Styles Free delivery		3.5	N
3	34	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	10X Adult PM2.5 Activated Carbon 5 Layer Face Mask Replacement Filters	8.55	8.55	Sold & shipped by Sonic Gears, Inc. Free delivery		4.0	N
3	35	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	Trump Mask Reusable Face Mask Keep America Safe Washable Cloth Fabric Mouth and Nose Lightweight Mask 2 Layered 100% Cotton Breathable	4.99	4.99	Pro sellerSold & shipped by RC LLC Free delivery		3.5	Y
3	36	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	3 Pcs Kids Size Unicorn Print Variety Pack Face Mask for Children Reusable Comfortable Washable Made In USA masks	14.99	14.99	2-day delivery on orders $35+Pro sellerSold by Grocer Depot, fulfilled by Walmart		4.5	N
3	37	masks	https://www.walmart.com/search/?cat_id=0&page=3&ps=40&query=masks	5 Pieces Reusable Face Mask Protect Comfy Washable Cover Cloth Masks Dark Blue Nose Clip Wire Unisex	22.99	22.99	Sold & shipped by MNMart Free delivery		4.0	N
